VMAF,PSNR,P1204_3_MOS,COVER_SSC,COVER_TSC,COVER_ASC,COVER_FSC,LD_PCT,SI_PCT,TI_PCT,VCA_E_PCT,VCA_H_PCT,EVCA_SC_PCT,EVCA_TC_PCT,CARS_PCT,filename
93.211173,42.947801,2.746676927167121,-0.080606,-0.006995,-0.218001,-0.305602,0.9387,98.13632275391696,97.20847254249873,89.71792510018896,96.4510799874686,84.90140616502899,86.43701471069673,95.03102758767524,./TRAIN07/SEQUENCE_C_02
95.645374,43.999632,2.83918565646752,-0.078418,-0.026497,-0.206695,-0.31161,0.9517,98.94608336077584,97.88804890178548,91.79860546567082,97.63283577736614,87.93731061779691,89.11768024501686,94.87576457168144,./TRAIN07/SEQUENCE_C_02
96.787213,44.721823,2.8609130304714268,-0.0774,0.082283,-0.188264,-0.183381,0.9607,99.30903260446,98.31615995739384,93.17561440813512,98.30509140309466,90.45247393029187,91.42744475292687,99.06831072393256,./TRAIN07/SEQUENCE_C_02
97.931635,45.797906,2.9469042745994534,-0.076563,0.121348,-0.177522,-0.132737,0.969,99.62340946867808,98.8549266639412,95.15923627187811,99.13036759745948,94.0688826254342,94.56582557770176,99.68941837796012,./TRAIN07/SEQUENCE_C_02
98.467269,46.60199,3.041923902577496,-0.075546,0.083354,-0.180175,-0.172367,0.9744,99.81577346936558,99.21886324708912,96.70609596363198,99.6825234799314,96.87215373826449,97.10152264388007,99.22357373992638,./TRAIN07/SEQUENCE_C_02
98.785225,47.338763,3.0659989578608178,-0.075506,0.036261,-0.171996,-0.211241,0.9763,99.91186714411934,99.51226756160185,98.02851126335106,100.0,98.36733355508298,98.53100395240064,100.0,./TRAIN07/SEQUENCE_C_02
86.39331,41.080283,2.474201635183942,-0.085586,-0.168985,-0.270148,-0.524719,0.9117,95.79573759408792,95.72846337758564,86.04185687791946,94.57481167603858,81.41763043005258,83.41785000432101,82.60870773696789,./TRAIN07/SEQUENCE_C_02
99.001503,48.052142,3.0445141256861232,-0.07684,0.016019,-0.182004,-0.242825,0.9793,99.94851166440762,99.73817459148634,98.9626925561148,99.92707650275794,99.06087083139164,99.16334403818622,98.13662144786517,./TRAIN07/SEQUENCE_C_02
88.621873,41.603343,2.548978581106873,-0.083991,-0.246131,-0.231605,-0.561727,0.9183,96.62451393726184,96.19163646486626,87.05489806761656,95.16503689333908,82.38072226839691,84.21544302266554,85.86956461315161,./TRAIN07/SEQUENCE_C_02
91.431455,42.362339,2.674897394481052,-0.081961,-0.123028,-0.223162,-0.428151,0.9324,97.5185599146335,96.78678405707228,88.63208949126995,95.92703510770713,83.61525826468959,85.35068954436065,91.77017071149152,./TRAIN07/SEQUENCE_C_02
100.0,,3.125154306965319,-0.075554,0.028923,-0.177025,-0.223655,1.0,100.0,100.0,100.0,99.46015444117153,100.0,100.0,98.91304770793876,./TRAIN07/SEQUENCE_C_02
92.083759,43.148594,2.7417839239851,-0.073748,-0.070216,-0.095844,-0.239807,0.9413,97.60313871143585,96.9724839385156,89.56404503320068,96.45580206443132,89.06169894739887,83.84848394455754,98.33396631276138,./TRAIN07/SEQUENCE_C_12
94.514037,44.124845,2.831110895865728,-0.071644,-0.198422,-0.094926,-0.364992,0.9563,98.48379532384384,97.68098132922728,91.58950813241692,97.3393858252451,91.47338736572404,87.33976027150135,97.59782470559112,./TRAIN07/SEQUENCE_C_12
95.768958,44.829297,2.885672869778763,-0.070368,0.060995,-0.093388,-0.102762,0.9631,98.88476520806586,98.13468289275087,92.98321810023512,98.02874404844876,93.23871101349653,90.02587253749525,99.49632223035997,./TRAIN07/SEQUENCE_C_12
97.165539,45.855148,3.038168998652908,-0.072447,-0.017128,-0.092584,-0.182159,0.9715,99.30141998007754,98.74534864030412,95.08584106713091,98.99641771603817,96.48049066266653,94.71355104321292,99.72878606789018,./TRAIN07/SEQUENCE_C_12
97.894847,46.659534,3.05589650556808,-0.071228,-0.090508,-0.070808,-0.232544,0.9763,99.62828880507148,99.18770335703046,96.62422892993288,99.81859794367016,98.22043343891367,97.12331247695477,99.41882204120073,./TRAIN07/SEQUENCE_C_12
98.3745,47.459435,3.052976903064636,-0.071786,-0.02529,-0.094281,-0.191357,0.9799,99.8399713584656,99.53244201446024,98.08063371898793,100.0,98.99162310174904,98.25718389008448,99.92249981084078,./TRAIN07/SEQUENCE_C_12
85.33863,41.25653,2.522053157021791,-0.076082,-0.310188,-0.126087,-0.512357,0.9072,94.91961719128614,95.49195926171738,85.86033938226618,94.98119351841012,85.80148896840075,79.34572421135051,95.27314960034144,./TRAIN07/SEQUENCE_C_12
98.722917,48.221159,3.0648376137496136,-0.071281,-0.037999,-0.06633,-0.175611,0.9826,99.93549361905124,99.80963894704738,99.13676726556334,99.89908178423336,99.7129768108992,99.42791528343751,99.69003597331056,./TRAIN07/SEQUENCE_C_12
87.489772,41.778156,2.5957773323409,-0.07527,-0.141559,-0.128689,-0.345518,0.9203,95.8598686844789,95.91903806380384,86.87307093187428,95.27471353791556,87.14407582756134,80.96550868814984,95.19564941118225,./TRAIN07/SEQUENCE_C_12
90.342438,42.570064,2.681788461141646,-0.073634,-0.154532,-0.118916,-0.347082,0.9314,96.92840288786796,96.52217144208366,88.47897453610074,95.92069282142378,88.07553387246084,82.48285757182342,96.47423724754589,./TRAIN07/SEQUENCE_C_12
100.0,,3.1459404769576547,-0.072148,-0.135436,-0.070168,-0.277752,1.0,100.0,100.0,100.0,99.26038635284388,100.0,100.0,100.0,./TRAIN07/SEQUENCE_C_12
89.686854,40.802276,2.54869341289411,-0.090886,-0.003013,-0.272761,-0.366661,0.8484,95.81023416100562,97.44824474940596,87.23887243425685,97.1259949560079,89.23948497184308,87.18071023043527,90.26763746307452,./TRAIN07/SEQUENCE_C_01
94.339847,42.257548,2.727897172603522,-0.084058,0.181665,-0.229894,-0.132287,0.8846,97.55046742983444,98.22938900312468,90.04151930814616,98.30718724714856,91.38581620318344,89.70457085606145,97.08028352602716,./TRAIN07/SEQUENCE_C_01
96.481118,43.213105,2.79288878964078,-0.084693,0.1512,-0.237251,-0.170745,0.8997,98.2420665102291,98.63238698972675,91.87751361933914,98.91305228145929,93.19049396806555,91.8558699766225,97.32362536925486,./TRAIN07/SEQUENCE_C_01
98.500426,44.581275,2.883545772758605,-0.07899,0.22255,-0.20635,-0.06279,0.9232,98.9863042714257,99.11248059560609,94.2000763975342,99.40834659428288,95.41322375453456,94.58777691194476,98.29683848426184,./TRAIN07/SEQUENCE_C_01
99.244158,45.505868,2.9434266872562738,-0.077692,0.126121,-0.208126,-0.159697,0.9359,99.37961914030764,99.40953855985104,95.92578086905218,99.7262099334593,97.0256084904521,96.47719470110208,100.0,./TRAIN07/SEQUENCE_C_01
99.575004,46.320493,3.0153758080328537,-0.078194,0.241569,-0.183803,-0.020427,0.9454,99.66287781390965,99.63267991566356,97.46983245478636,100.0,98.5327013756846,98.22251808972504,99.7566581567723,./TRAIN07/SEQUENCE_C_01
75.285213,37.906474,2.1813231314322765,-0.099011,-0.22049,-0.359361,-0.678862,0.7739,90.549980316764,94.9703384510984,80.71882577310755,93.15919519671874,86.3279633456761,83.81266837359458,72.50607390496171,./TRAIN07/SEQUENCE_C_01
99.742551,47.069076,3.0477663012460257,-0.077925,0.159271,-0.196686,-0.11534,0.9534,99.8343895947846,99.79365883016342,98.66355112471246,99.95938252049572,99.38952299039413,99.260888344651,99.51339344249652,./TRAIN07/SEQUENCE_C_01
79.943975,38.702829,2.322360144372387,-0.099388,-0.135721,-0.317576,-0.552685,0.8031,92.2220180134848,95.8283481515956,82.69105974863837,94.52150512947075,86.95245670179588,84.56016920850496,78.1021650096797,./TRAIN07/SEQUENCE_C_01
85.979269,39.914325,2.485221199218186,-0.093013,-0.101249,-0.290085,-0.484346,0.8271,94.41813981908214,96.80993649805964,85.42234357641891,96.15893357522177,88.40581930249999,86.11983524435044,85.8881013165912,./TRAIN07/SEQUENCE_C_01
100.0,,3.1194793273180936,-0.077363,0.207812,-0.166895,-0.036446,1.0,100.0,100.0,100.0,99.5751903077426,100.0,100.0,97.56689008353068,./TRAIN07/SEQUENCE_C_01
93.281023,43.932086,2.881371891387504,-0.086471,0.037891,-0.223938,-0.272518,0.9453,99.25700868370828,96.57567196570108,92.89097457732322,90.11357412216688,93.94126012239695,56.48374023933312,98.36762869044848,./TRAIN07/SEQUENCE_C_08
94.847395,44.745223,2.9379984927415093,-0.083895,0.005528,-0.221072,-0.29944,0.9551,99.6018902393877,97.25003202041566,94.41166745708256,92.650463327783,95.08329618252368,66.22024361700213,98.79346468424453,./TRAIN07/SEQUENCE_C_08
95.754356,45.367917,2.985604187453945,-0.082845,0.075772,-0.221822,-0.228895,0.9616,99.71935938674171,97.72584656690864,95.38806644142215,94.49517714264832,96.78317967414556,74.50075978944089,100.0,./TRAIN07/SEQUENCE_C_08
96.763488,46.292109,3.0030231888420493,-0.083512,0.007276,-0.215814,-0.292051,0.9686,99.83668634488528,98.44057989870362,96.77164711851854,97.08796261400468,98.57598813713638,82.97927226858529,98.93541001550987,./TRAIN07/SEQUENCE_C_08
97.373028,47.07165,3.068242237903852,-0.082541,-0.001696,-0.201447,-0.285685,0.9726,99.92512560529008,98.98699995876991,97.9433271187721,98.91775218073552,99.06262241001652,87.25255738748862,99.07735534677524,./TRAIN07/SEQUENCE_C_08
97.836901,47.875265,3.091254448263668,-0.082689,-0.030198,-0.223464,-0.336351,0.9759,99.96591815402265,99.43973636874512,98.89479864346184,99.7991553432874,99.26714199862823,92.2944530149276,98.43860135608116,./TRAIN07/SEQUENCE_C_08
95.754356,45.367917,2.6723150997051768,-0.090089,-0.096766,-0.283865,-0.470721,0.9135,97.87599603410362,95.38820942839742,89.98670508395426,87.1508527652343,89.59231723240059,44.972957983943886,96.87720271216229,./TRAIN07/SEQUENCE_C_08
98.205429,48.690221,3.106879088198868,-0.084386,0.096327,-0.2115,-0.199559,0.9788,99.99021340695668,99.77724977258168,99.5845105085222,100.0,99.8963877641138,97.35667931464084,98.0127653622851,./TRAIN07/SEQUENCE_C_08
90.479139,42.879783,2.751694474252452,-0.087296,-0.12048,-0.269588,-0.477364,0.9241,98.4229374857029,95.6963516102943,90.88831559411406,87.86327890345376,91.03482017916907,47.28856600769367,95.1028860713454,./TRAIN07/SEQUENCE_C_08
92.16793,43.476382,2.829658215031789,-0.085088,-0.0383,-0.259211,-0.3826,0.9373,98.9372719965114,96.20664838323542,92.10569966192196,89.02418166743183,93.32085648108192,51.832882318292114,97.51595670285636,./TRAIN07/SEQUENCE_C_08
100.0,,3.1908858183112376,-0.082299,0.026822,-0.206464,-0.261941,1.0,100.0,100.0,100.0,99.29167608854048,100.0,100.0,98.08373802791776,./TRAIN07/SEQUENCE_C_08
94.430432,44.386944,2.8501732630786387,-0.073316,-0.180155,-0.253265,-0.506737,0.9739,99.90090075209469,97.00790596753038,96.60868477036666,84.1174401690692,94.16564696415924,89.47687522953764,97.15673519042434,./TRAIN07/SEQUENCE_C_10
95.403539,45.122495,2.915717669649319,-0.073922,0.037308,-0.248216,-0.28483,0.9781,100.0,97.53408484986932,97.34284351145038,88.16556670017238,95.2221731648657,91.15324013163152,98.95977799581986,./TRAIN07/SEQUENCE_C_10
95.968196,45.657493,2.973909044101457,-0.072305,0.169081,-0.23947,-0.142694,0.9803,99.931529078014,97.90320252700091,97.81420817169317,91.41637282850054,96.07838222744604,92.6007702652179,96.46324518578754,./TRAIN07/SEQUENCE_C_10
96.648374,46.504192,3.034588587704548,-0.072361,0.018497,-0.246719,-0.300582,0.983,99.892000978814,98.54438799989886,98.61927950193969,95.7370782899314,97.51813323742248,95.05226264167386,98.4050015954405,./TRAIN07/SEQUENCE_C_10
97.075651,47.181291,3.059609606498588,-0.072531,0.104782,-0.227571,-0.195319,0.9848,99.78886720332544,99.0014723368448,99.04475816543612,98.09517784386688,98.46455105553554,96.76923455183392,97.85022519506111,./TRAIN07/SEQUENCE_C_10
97.416767,47.795145,3.120373106355117,-0.073855,-0.159037,-0.228544,-0.461436,0.9858,99.73573692308987,99.37684136098896,99.48275090727068,99.53501004264676,99.07181989776484,97.88211795481368,99.51458040174934,./TRAIN07/SEQUENCE_C_10
91.897956,43.028855,2.781757842810016,-0.078033,0.003313,-0.271617,-0.346338,0.9591,99.37318357378064,96.08840784876844,94.83585752721812,78.67876283940652,91.74461589497326,86.41446954601189,97.43413639338908,./TRAIN07/SEQUENCE_C_10
97.738964,48.465481,3.12760555924333,-0.077509,0.026593,-0.242274,-0.29319,0.9869,99.7309191231737,99.71262899731032,99.82897478413216,100.0,99.47022385672962,98.84358782486572,99.2371791987846,./TRAIN07/SEQUENCE_C_10
92.652027,43.403416,2.787041155940745,-0.075196,-0.066922,-0.252066,-0.394185,0.9632,99.59490646887473,96.35004680560716,95.34893473908149,79.9288838098646,92.4950202211825,87.2093768119761,96.11651318624422,./TRAIN07/SEQUENCE_C_10
93.760746,43.965753,2.825714309773692,-0.074328,-0.060938,-0.24325,-0.378515,0.9697,99.8886488446309,96.74209361156552,96.1498357527218,82.0933231761802,93.4135157660696,88.49446788777296,99.51458040174934,./TRAIN07/SEQUENCE_C_10
100.0,,3.176623075476199,-0.076212,0.089516,-0.250222,-0.236917,1.0,99.73026218707751,100.0,100.0,99.86079246882422,100.0,100.0,100.0,./TRAIN07/SEQUENCE_C_10
92.784433,44.137639,2.7656627627561035,-0.0943,-0.168628,-0.261618,-0.524546,0.9291,99.17387198056716,94.4583092465257,90.9592985243308,91.09140269511236,82.10844470904168,84.02501095631536,98.14815580908348,./TRAIN07/SEQUENCE_C_04
94.406456,44.924605,2.821213020948641,-0.093337,-0.09988,-0.251975,-0.445191,0.9445,99.55250136489155,95.44498565623502,92.71000303946872,93.61977710933066,85.25043291936703,86.67571833148644,98.21429113166144,./TRAIN07/SEQUENCE_C_04
95.312823,45.496075,2.8925890256354623,-0.091861,-0.221703,-0.236216,-0.54978,0.9517,99.63676955072384,96.14963709740208,93.74827478252875,95.2221470999292,88.30122992413402,89.35531625025614,97.7513438736159,./TRAIN07/SEQUENCE_C_04
96.465016,46.419998,2.924890936172826,-0.092567,-0.07133,-0.238384,-0.402281,0.9622,99.7843646715316,97.24743700560424,95.45479668837469,97.35939252675657,92.68290896336302,93.25768261594877,100.0,./TRAIN07/SEQUENCE_C_04
97.16392,47.175247,3.0162230189394865,-0.092246,-0.123108,-0.232563,-0.447918,0.9675,99.87351694498864,98.04749857067551,96.7857744756571,98.79181010403084,96.46736522598007,96.6622691484843,98.74340129165208,./TRAIN07/SEQUENCE_C_04
97.603659,47.885159,3.017190617121276,-0.090428,-0.213295,-0.234879,-0.538602,0.9722,99.89696248263088,98.74714393747584,98.05047950048986,99.83116470698155,98.83560826551144,98.8677393824276,99.53705274195448,./TRAIN07/SEQUENCE_C_04
88.279435,42.625559,2.602469922350892,-0.09875,-0.271551,-0.29784,-0.668141,0.8824,97.65611120003828,92.57121219246032,87.76716315314552,87.46882439557609,77.8946572781835,80.2295422475917,96.5608529084787,./TRAIN07/SEQUENCE_C_04
97.950321,48.589224,3.0870366870164627,-0.091182,-0.214788,-0.237771,-0.543741,0.9745,99.8880937881398,99.29841619301504,99.07218362868169,100.0,100.0,100.0,98.80953661423,./TRAIN07/SEQUENCE_C_04
89.798235,43.075694,2.6507977192272967,-0.097643,-0.236266,-0.282119,-0.616028,0.9022,98.2655488874078,93.1315634985051,88.7722996664691,88.4576613170292,79.31830168216457,81.51986747389103,95.50266016786458,./TRAIN07/SEQUENCE_C_04
91.656463,43.700259,2.7191227608325867,-0.095224,-0.131233,-0.272075,-0.498532,0.9148,98.89110732887812,93.91205575735306,90.0646173827489,89.91908869829255,80.86068574088024,82.82647670164177,96.3624469407449,./TRAIN07/SEQUENCE_C_04
100.0,,3.1805200172969395,-0.092074,-0.229674,-0.225319,-0.547067,1.0,100.0,100.0,100.0,99.59675047806569,99.99014837732732,99.90352622048326,97.08996306846936,./TRAIN07/SEQUENCE_C_04
92.888242,42.253993,2.71902528023175,-0.081347,-0.122993,-0.223738,-0.428078,0.9214,98.65146266415456,97.3467807947044,90.63335912329548,97.4017188193612,94.73940992384463,47.32624448820594,96.1538175612888,./TRAIN07/SEQUENCE_C_07
95.71178,43.358446,2.8389690667998844,-0.07904,-0.047982,-0.204935,-0.331956,0.9396,99.39599335033674,98.00849903008502,92.601563967812,98.25595345367552,95.79323728760832,57.93388605740542,96.79487049521008,./TRAIN07/SEQUENCE_C_07
97.081873,44.116513,2.911369576566928,-0.074758,-0.163235,-0.179458,-0.417451,0.9476,99.70219183040838,98.44599883584692,93.97426258986006,98.88483113975477,96.67122134136712,66.84369420752851,100.0,./TRAIN07/SEQUENCE_C_07
98.389204,45.217621,2.988167137760653,-0.074434,0.033185,-0.177919,-0.219168,0.9595,99.9169312011901,98.94117523792312,95.68004074251628,99.49025327818784,98.00128933102796,75.02104052218245,98.71792792336154,./TRAIN07/SEQUENCE_C_07
98.954297,46.034041,3.0238543805073808,-0.075662,0.028589,-0.172311,-0.219385,0.9646,99.984004686863,99.24394485776163,96.92152322529576,99.85364409626172,98.56916871302307,79.72460751380157,99.90842583675467,./TRAIN07/SEQUENCE_C_07
99.251848,46.778682,3.0788015730414964,-0.077557,-0.024506,-0.185668,-0.287731,0.9696,99.98623165698793,99.50074076285468,98.05198168083996,100.0,99.0111558672904,86.28941982363227,99.3589470660787,./TRAIN07/SEQUENCE_C_07
84.583777,40.052596,2.4195757143815606,-0.089374,-0.299944,-0.279164,-0.668481,0.8652,96.17039668633846,95.68498427688124,86.57077992633296,95.58453394990048,91.14717846083067,36.04574178064525,90.10988899589437,./TRAIN07/SEQUENCE_C_07
99.414692,47.479517,3.0918609495087006,-0.074379,-0.015958,-0.174208,-0.264545,0.9728,99.98384695416892,99.70807241700128,98.8745900380205,99.90709859467889,99.43602800791253,91.918213227725,98.80950208660686,./TRAIN07/SEQUENCE_C_07
87.274967,40.688405,2.511129973837943,-0.086918,-0.223302,-0.255693,-0.565914,0.8834,96.9479690892164,96.19206055754796,87.71132978232986,96.1473668560244,92.07898331221584,38.231996015972896,92.39924307702704,./TRAIN07/SEQUENCE_C_07
90.741816,41.602482,2.6316058215557527,-0.081588,-0.193756,-0.230194,-0.505537,0.9056,98.00192803098278,96.89204689015656,89.50290252997685,96.90243874522658,93.8389018662792,42.66170954061245,94.41390845962796,./TRAIN07/SEQUENCE_C_07
100.0,,3.1388416610199124,-0.076073,-0.123128,-0.183709,-0.38291,1.0,100.0,100.0,100.0,99.28033288695065,100.0,100.0,98.35163127038032,./TRAIN07/SEQUENCE_C_07
93.278308,41.421002,2.702935204639761,-0.066287,-0.094958,-0.176749,-0.337995,0.8936,99.10308266261592,97.19207329151992,92.37687423942978,96.75939631971336,85.95731152327984,84.46077889221453,96.56452503881722,./TRAIN07/SEQUENCE_C_09
96.011987,42.669855,2.840827599184756,-0.065748,0.135636,-0.162816,-0.092928,0.9232,99.70612384440432,97.9431368540587,94.09707415006056,97.82765758072644,88.61417608631054,87.31368850532603,97.26090319696311,./TRAIN07/SEQUENCE_C_09
97.296472,43.491734,2.909979774523012,-0.064347,-0.002944,-0.158061,-0.225352,0.9365,99.88251465254832,98.3659140582096,95.20342624464632,98.60658569978077,90.9769278195172,89.88094209460348,97.58587431019524,./TRAIN07/SEQUENCE_C_09
98.403459,44.608621,2.967532230187283,-0.066355,0.154365,-0.151546,-0.063537,0.9518,99.95191674053794,98.86527154788728,96.59885915471106,99.34226849361674,94.34487215334111,93.63148428805464,100.0,./TRAIN07/SEQUENCE_C_09
98.842709,45.457786,3.0298261423438246,-0.065473,0.003154,-0.159243,-0.221562,0.9578,99.98798224912883,99.22678556947984,97.6302645429124,99.77680705147442,97.17614685285233,96.74835138628714,99.21077008062564,./TRAIN07/SEQUENCE_C_09
99.080597,46.21679,3.0615695150473696,-0.065322,0.053508,-0.166855,-0.178669,0.9635,99.9975650320755,99.51045311211595,98.50107050828638,100.0,98.1680099067122,97.84853966350308,99.95356406831831,./TRAIN07/SEQUENCE_C_09
84.255476,38.8283,2.3721461571821685,-0.073208,-0.355024,-0.243062,-0.671294,0.8148,96.6435007113342,95.24380412773505,88.30835243715335,94.79672981542508,82.69455581241357,80.79423348102885,92.80407896440236,./TRAIN07/SEQUENCE_C_09
99.237107,46.928825,3.05605552381419,-0.062976,0.059608,-0.152249,-0.155617,0.9673,99.99328143933948,99.7339698421838,99.18629687580454,99.83441271461372,99.16038479176952,98.92524729205692,99.53574119385776,./TRAIN07/SEQUENCE_C_09
87.391034,39.595467,2.478331154843852,-0.07493,-0.384371,-0.222902,-0.682203,0.8333,97.61345225372492,95.89137998487676,89.55032223421325,95.45850869956666,83.50288351072915,81.75257660696634,94.2896870419226,./TRAIN07/SEQUENCE_C_09
91.136137,40.674718,2.613590950398306,-0.069988,-0.094325,-0.200484,-0.364796,0.8761,98.59030243740798,96.68912026362544,91.24197072425478,96.2556633084305,84.91640772882656,83.26109487650952,95.82173105112456,./TRAIN07/SEQUENCE_C_09
100.0,,3.1572330737485013,-0.064601,0.137832,-0.131841,-0.05861,1.0,100.0,100.0,100.0,99.28480781117328,100.0,100.0,99.3036218418541,./TRAIN07/SEQUENCE_C_09
92.444808,40.99915,2.6409127642581014,-0.06761,-0.08145,-0.206094,-0.355154,0.8861,99.3290387756456,97.30817612067612,92.78955446454508,97.2621405816638,92.78954855767276,90.2723645119331,95.151176770553,./TRAIN07/SEQUENCE_C_06
95.409986,42.259535,2.764649156732654,-0.066243,-0.005108,-0.196494,-0.267845,0.9151,99.90238064274968,98.04795044444342,94.36323649384008,97.82346560052162,94.1769768050287,91.91212579887814,97.71819791383624,./TRAIN07/SEQUENCE_C_06
96.869256,43.108002,2.855693825853858,-0.065302,-0.085871,-0.174392,-0.325565,0.9321,100.0,98.4555810730422,95.38409452628956,98.19912644291814,95.23755613860952,93.31137289162982,99.4865858455018,./TRAIN07/SEQUENCE_C_06
98.311551,44.277406,2.986362592999562,-0.065998,-0.040001,-0.160476,-0.266475,0.9457,99.95432217199742,98.93681347945908,96.72714910028176,98.95294812527104,96.67361826398847,95.39287909947868,99.77182971722516,./TRAIN07/SEQUENCE_C_06
